Brand,TotalSalesDollars,TotalPurchaseDollars,TotalSalesQuantity,TotalPurchaseQuantity,GrossProfit,ProfitMargin
43434,220169.44999999998,139409.84,9063.0,8948,80759.60999999999,36.68066119073286
8678,219699.09,133201.44,14191.0,14292,86497.65,39.370964167398235
10421,219454.37,128401.7,20739.0,21763,91052.67,41.490479319231596
4066,219417.81,126598.2,10719.0,9852,92819.61,42.30267816454827
3967,218911.44,169837.92,13156.0,14442,49073.51999999999,22.41706509262375
4652,218786.88,168165.69,1312.0,1419,50621.19,23.137214626398073
1962,218340.11,167988.88,14289.0,15244,50351.22999999998,23.060916292475984
8166,217855.91999999998,165858.7,10608.0,10955,51997.21999999997,23.867710365639812
4296,217813.26,156601.53,16774.0,16857,61211.73000000001,28.102848283892364
6824,216815.21,164833.5,14579.0,16050,51981.70999999999,23.97512148709493
40337,216780.8,150380.73,21970.0,22889,66400.06999999998,30.63005118534482
39087,215091.88,122717.16,18412.0,18426,92374.72,42.94663285289989
2374,214992.82,188720.84,5118.0,6041,26271.98000000001,12.219933670343043
45822,214213.21,128079.87,22599.0,23851,86133.34,40.209163571191525
1003,214036.9,199470.18,9310.0,11973,14566.720000000001,6.80570499759621
3835,213796.57,148657.80000000002,17843.0,18129,65138.76999999999,30.46764033679305
5292,213373.31,161617.17,11069.0,12309,51756.139999999985,24.25614525078136
4221,213320.77,118310.42,11823.0,9143,95010.34999999999,44.538724475821084
3704,212825.99,148870.48,8401.0,8104,63955.50999999998,30.050610830002473
8746,212476.74,124125.54000000001,31126.0,30877,88351.19999999998,41.58158676568549
3818,212452.59,146242.9,6641.0,6730,66209.69,31.164454149511666
4224,212285.18,148822.96,13082.0,13009,63462.22,29.894795293764737
1382,212185.04,153709.92,5196.0,5382,58475.119999999995,27.558549839328915
41321,211854.54,139692.86,12186.0,12769,72161.68000000002,34.06189926352299
3761,211730.95,149769.32,4305.0,4369,61961.630000000005,29.264323425554934
3389,211627.43999999997,163718.91999999998,12456.0,13108,47908.51999999999,22.638141821306345
3366,211241.91,149927.4,6009.0,6132,61314.51000000001,29.02573168364176
4246,211183.84,131664.0,30666.0,31200,79519.84,37.65432051997918
966,210796.12999999998,151696.95,9887.0,9393,59099.179999999964,28.036178842562226
8421,210632.5,131150.29,38974.0,38917,79482.20999999999,37.735017150724595
34428,210627.53,124684.8,13443.0,13056,85942.73,40.80317990720396
6231,210520.44999999998,132801.37,12487.0,12931,77719.07999999999,36.917591616396415
26945,210229.32,125102.83,17068.0,18479,85126.49,40.49220632022213
3364,209811.47,150511.19999999998,8353.0,8432,59300.27000000002,28.26359779091201
5447,209580.21,164159.45,20979.0,21515,45420.75999999998,21.672256173424
31915,209370.09,151092.9,18011.0,18270,58277.19,27.834534531651585
8342,209317.89,138880.36000000002,16311.0,16916,70437.53,33.65098415620375
1378,209093.17,157919.4,22033.0,22305,51173.77000000002,24.474147099113765
538,208951.04,127877.4,15596.0,16065,81073.64000000001,38.80030460724197
4199,208875.83,191415.96,9217.0,11313,17459.869999999995,8.358970973328987
11825,208652.63,136072.0,27737.0,29200,72580.63,34.785389477237835
1379,208508.21,156065.97999999998,13479.0,13678,52442.23000000001,25.15115831649987
6351,208058.84999999998,137759.96,11715.0,12322,70298.88999999998,33.78798354407899
18988,207832.65,135974.2,15235.0,15278,71858.44999999998,34.57514976592946
31489,206665.66,119715.86,19586.0,20966,86949.8,42.072688805677736
5353,206346.24,137801.07,11026.0,10791,68545.16999999998,33.21852145209914
8562,205463.74,150504.64,13026.0,13156,54959.09999999998,26.74880735647077
38888,204836.72999999998,124760.08,7327.0,7391,80076.64999999998,39.09291561137497
3827,204709.41,146661.12,15759.0,15804,58048.29000000001,28.356434616268988
3924,204392.94999999998,141855.56,8105.0,8162,62537.389999999985,30.596647291406082
3790,204226.72,164703.0,4328.0,4620,39523.72,19.352864306884037
6264,204172.08,135590.53,27492.0,28307,68581.54999999999,33.59007264852275
1896,203200.63999999998,135044.46,1936.0,1962,68156.18,33.541321523396775
13940,203177.05,124490.85,11195.0,11913,78686.19999999998,38.72789766363868
39384,203144.57,119893.76,13775.0,13381,83250.81000000001,40.9810658488189
32749,203016.11,116382.76,21989.0,22126,86633.34999999999,42.67314056997743
5392,202824.88999999998,143919.17,10511.0,10559,58905.71999999997,29.042648562511225
6574,202573.38,121588.29000000001,12162.0,12171,80985.09,39.97815013996409
3894,202316.99,138143.12,15251.0,15214,64173.869999999995,31.719466565808435
4380,201244.17,159597.32,14183.0,14723,41646.850000000006,20.694686459736946
5109,200642.77,141056.4,14323.0,14335,59586.369999999995,29.697740915359173
3656,200189.06,154042.94,7894.0,7706,46146.119999999995,23.051269634814208
8424,199138.59,132535.44,8041.0,8136,66603.15,33.445626987717446
2436,198947.28,160462.16999999998,13272.0,13383,38485.110000000015,19.34437605781794
3637,198872.26,147185.93,37594.0,37837,51686.330000000016,25.989713195797147
8102,198849.84,147353.65,7916.0,7901,51496.19,25.897023603338077
5233,198561.75,146029.5,9825.0,10071,52532.25,26.456379438638105
17176,198440.18,116592.39,23482.0,22293,81847.79,41.24557335112274
5505,198103.68,155353.0,10432.0,10714,42750.67999999999,21.579952477409805
3272,198008.78,142129.88999999998,10722.0,10743,55878.890000000014,28.220410226253613
24188,197484.76,107140.05,12604.0,12531,90344.71,45.7476870620295
3800,196544.39,171271.45,3561.0,3997,25272.940000000002,12.858642263968969
21985,196130.54,119410.8,17874.0,18120,76719.74,39.116671987952515
32368,196006.04,121750.2,18356.0,18876,74255.84000000001,37.8844651930114
18893,195851.1,150139.99000000002,20530.0,21791,45711.109999999986,23.339725944863208
12216,195680.4,137215.98,19810.0,20603,58464.419999999984,29.877504338707396
8469,195273.25,133398.81,7975.0,8189,61874.44,31.686080914820643
1465,194469.69999999998,130829.44,11830.0,11872,63640.25999999998,32.725026058044
12181,194360.12,140564.16,5188.0,5742,53795.95999999999,27.678497008542696
43872,194304.61,120485.22,9219.0,9517,73819.38999999998,37.99157930426869
41253,194248.56,114187.5,19284.0,18750,80061.06,41.21578044130674
5849,193756.31999999998,138160.80000000002,11168.0,11142,55595.51999999996,28.693525971178623
4089,193553.78,118441.62000000001,8722.0,8118,75112.15999999999,38.80686804463338
34903,193019.74,122796.27,25256.0,26753,70223.46999999999,36.38149652465597
807,192879.61,137446.47,10239.0,10389,55433.139999999985,28.739761553852162
5219,192403.91999999998,129667.23,9808.0,9801,62736.68999999999,32.60676289755426
26949,192403.31,130793.66,8369.0,8422,61609.649999999994,32.021096726454445
44712,192344.34,103976.59999999999,8566.0,7540,88367.74,45.942469635446514
2894,192295.11,139260.28,10689.0,10762,53034.82999999999,27.579916098750505
16260,192234.14,121098.08,15806.0,15976,71136.06000000001,37.00490453984917
2721,192003.28,177870.96000000002,3172.0,3736,14132.319999999978,7.360457592182788
3086,191347.32,135986.46,3868.0,3882,55360.860000000015,28.932132417637213
32263,191345.57,139712.8,18623.0,20546,51632.77000000002,26.98404253623432
3422,191335.0,154575.33,9500.0,9667,36759.67000000001,19.212203726448383
4187,190625.62999999998,127639.04999999999,9737.0,9933,62986.57999999999,33.04203112666434
41072,190470.9,114713.28,14310.0,14058,75757.62,39.7738552188287
6918,190349.34,124479.59999999999,11466.0,11368,65869.74,34.60465899172543
46447,190040.43,103519.8,17157.0,16915,86520.62999999999,45.52748591444462
28889,189144.58,130651.54,12192.0,12314,58493.03999999999,30.925041574017083
4181,189110.7,154736.18,16430.0,16514,34374.52000000002,18.17693023186949
43362,188877.73,104566.81,1759.0,1517,84310.92000000001,44.637829986626805
29169,188836.31,122878.72,11369.0,11294,65957.59,34.9284467589946
5847,188616.19,142824.81,8181.0,8251,45791.380000000005,24.277544785524512
6162,188476.25999999998,119508.18,8574.0,8422,68968.07999999999,36.592449362057586
42422,188405.93,119795.2,14007.0,15280,68610.73,36.416438697019785
25269,188333.86000000002,106079.81999999999,22456.0,22961,82254.04000000002,43.674589370174864
4798,187794.31,146712.72,94369.0,95268,41081.59,21.875843842127058
8450,187580.8,130616.64,9420.0,9424,56964.15999999999,30.367798836554698
1961,187406.2,137004.30000000002,5580.0,5730,50401.899999999994,26.89446773906092
3627,187398.2,136895.69999999998,14380.0,14610,50502.50000000003,26.94929833904489
31909,187011.91,112978.20000000001,9809.0,8758,74033.70999999999,39.587697917207514
17345,186549.84,112086.5,18136.0,18650,74463.34,39.916056749231196
3782,186388.78,138123.68,7572.0,7312,48265.100000000006,25.89485268372914
44511,186135.73,109989.09999999999,12155.0,11590,76146.63000000002,40.90919567135231
3158,185931.41999999998,143356.02000000002,11058.0,11226,42575.399999999965,22.898442877486747
45848,185907.03,127886.07,17401.0,19289,58020.95999999999,31.20966431446944
8296,185815.88,153722.8,6212.0,7084,32093.080000000016,17.271440955423195
5296,185106.58999999997,158268.33000000002,6341.0,7533,26838.25999999995,14.49881389960236
35914,185085.32,112646.44,20468.0,20444,72438.88,39.13810128215463
21208,184705.82,121363.2,11318.0,11760,63342.62000000001,34.29378673611909
43225,184491.55,129877.29,6445.0,7101,54614.259999999995,29.602580714401284
6451,183749.32,104511.96,19856.0,17332,79237.36,43.122532371820476
3679,182523.56,124802.37,8444.0,8613,57721.19,31.623966790917297
1468,182518.12,146302.54,4288.0,4646,36215.57999999999,19.842183340481476
32831,181998.88,91867.5,16312.0,13610,90131.38,49.523041020911776
1239,181998.5,138885.27,3550.0,3473,43113.23000000001,23.688783149311675
46021,181882.25,101218.93,15571.0,15313,80663.32,44.34919845119577
3452,181795.17,138783.3,24803.0,25006,43011.870000000024,23.659522967524396
2494,180958.49000000002,114793.0,3851.0,3703,66165.49000000002,36.563904793856324
2890,180430.09,140802.5,6491.0,6626,39627.59,21.962849988048
1348,180410.81,126214.40000000001,10319.0,10660,54196.40999999999,30.040555773792043
23095,179852.7,126639.8,25730.0,26605,53212.90000000001,29.586934196706533
37822,179836.8,141554.16,10570.0,12078,38282.639999999985,21.28743394010569
4194,179783.85,125553.12000000001,13415.0,13244,54230.729999999996,30.164405757246826
8338,179479.86,125425.44,8614.0,8656,54054.419999999984,30.11726218195177
2886,179095.03,158768.4,2897.0,3227,20326.630000000005,11.34963376705652
5616,178630.63999999998,138358.48,8936.0,8996,40272.159999999974,22.544934060584442
824,178592.83,140898.12,6617.0,6787,37694.70999999999,21.10650802722595
10236,178565.6,93602.85,12944.0,11985,84962.75,47.58069303382062
1424,178095.41,128159.94,12359.0,13226,49935.47,28.03860582369866
15229,177568.56,76685.06999999999,4144.0,2937,100883.49,56.81382447433262
3216,177247.95,129984.0,16805.0,16925,47263.95000000001,26.665442392986776
3527,176974.8,123237.45,5820.0,5635,53737.34999999999,30.364407813993854
34904,176844.86000000002,115422.84,23344.0,24663,61422.02000000002,34.73214884503854
24088,176810.6,102147.5,11436.0,11674,74663.1,42.22772842804673
20863,176611.99,150271.16,14829.0,16999,26340.829999999987,14.914519676721829
3396,175850.15999999997,116265.64,8584.0,8468,59584.519999999975,33.88368824913209
40193,175833.73,105801.15,19277.0,21905,70032.58000000002,39.82886559933638
3347,175782.85,123179.28000000001,4215.0,4313,52603.56999999999,29.92531410202986
8413,175762.3,138958.68000000002,9770.0,9731,36803.619999999966,20.939427852275468
4268,175606.91,167060.5,7809.0,9154,8546.410000000003,4.866784570151598
41252,175543.44,101691.99,20856.0,19823,73851.45,42.07018502087004
2017,175424.18,121953.48,2682.0,2724,53470.7,30.480803729565675
6855,175192.36,122856.72,8764.0,8088,52335.639999999985,29.87324333093063
2967,174601.2,141047.99,2980.0,3463,33553.21000000002,19.21705578197631
2580,174154.54,154785.92,4946.0,5272,19368.619999999995,11.121513111286099
26092,174141.38,100398.4,21162.0,20960,73742.98000000001,42.34661514684219
27350,173797.08,113140.8,10492.0,10476,60656.279999999984,34.9006323926731
3310,173753.23,127422.4,28977.0,29360,46330.830000000016,26.664730203864416
8072,173745.35,120751.68,4465.0,4832,52993.67000000001,30.500770236440864
4563,173593.72,116143.38,9628.0,9567,57450.34,33.09471102986905
32924,173540.89,101511.90000000001,3811.0,3690,72028.99,41.50548611338803
1388,173392.38999999998,134443.9,6961.0,6995,38948.48999999999,22.462629415281718
3636,172791.78,126921.98999999999,25022.0,25233,45869.79000000001,26.546280152910057
3511,172716.79,127373.31999999999,16621.0,17593,45343.470000000016,26.253075916938943
4939,172157.23,120883.70000000001,10477.0,10430,51273.53,29.782966419708305
2570,172043.81,155135.1,2119.0,2715,16908.709999999992,9.828142029637679
8781,172021.99,97792.32,9701.0,9476,74229.66999999998,43.15126804427736
28163,171790.64,102654.64,15192.0,15052,69136.00000000001,40.2443346156694
5368,171642.74,124855.54,8176.0,8198,46787.2,27.25847886138383
2373,171594.86,122852.31,11264.0,11939,48742.54999999999,28.405600260986834
2587,171430.56,121720.69,9294.0,9607,49709.869999999995,28.997087800448178
3699,171362.32,131347.0,4268.0,4237,40015.32000000001,23.35129449694659
6420,171189.35,95244.18,29537.0,29951,75945.17000000001,44.363256242283775
1373,170762.79,121750.72,11221.0,11752,49012.07000000001,28.701844236674752
1637,169830.4,119015.07,14560.0,14639,50815.32999999999,29.921221406768154
16289,169534.88,110012.43000000001,21288.0,21197,59522.45,35.109264830930364
44494,169510.57,106051.5,21783.0,23567,63459.07000000001,37.43664480627963
14129,168780.04,110007.04000000001,18972.0,18304,58773.0,34.82224556884807
4385,167640.63,113348.62,6837.0,6853,54292.01000000001,32.38594963524058
22019,167619.57,91695.52,9803.0,9424,75924.05,45.295456849101804
2100,167333.36000000002,121183.12,16564.0,16738,46150.24000000002,27.57982030600474
6976,167311.09,108799.59999999999,8491.0,8540,58511.490000000005,34.971674621210106
3497,167302.71,135690.99,1729.0,1857,31611.72,18.894924057117784
6933,167048.27,100639.58,18761.0,19133,66408.68999999999,39.75419200689716
2854,166564.47,135882.3,2953.0,3534,30682.170000000013,18.42059714175539
8840,166549.45,104809.31999999999,13255.0,13167,61740.13000000002,37.07014943609842
44228,166518.57,81764.93,15718.0,14627,84753.64000000001,50.89741042095186
44717,165981.13999999998,105346.16,11086.0,11602,60634.97999999998,36.53124686334844
12212,165918.04,106041.59999999999,9296.0,10080,59876.44000000002,36.08796246628758
19948,165773.68,105388.56,10040.0,10476,60385.119999999995,36.4262408845602
19224,165657.54,107742.18,8246.0,8457,57915.360000000015,34.96089583365781
4916,165412.13,112840.06,14187.0,14338,52572.07000000001,31.78247568663798
3495,165384.76,116659.2,4624.0,4960,48725.56000000001,29.461940749558792
408,165112.8,123487.37,8720.0,9521,41625.42999999999,25.21029865643366
24875,164887.11000000002,112819.59000000001,23589.0,24687,52067.520000000004,31.57767760014715
42099,164562.84,101893.20000000001,8916.0,8938,62669.639999999985,38.08249784702305
3286,164221.13,118450.64,3287.0,3283,45770.490000000005,27.871255057129375
32108,164008.15,109976.77,10493.0,10667,54031.37999999999,32.94432624232393
10266,164001.51,100475.04,10249.0,10488,63526.470000000016,38.73529579087413
5444,163818.05,118962.9,8195.0,8210,44855.149999999994,27.381079191212443
6647,163534.03,89924.79000000001,18847.0,18021,73609.23999999999,45.01157343214742
3871,163212.63,114004.6,13637.0,13903,49208.03,30.149645894438436
3899,162720.18,90015.2,40782.0,40916,72704.98,44.68098548071911
6599,162703.12,80521.18,13838.0,13931,82181.94,50.51036513620637
5750,162655.16,112700.61,12684.0,12969,49954.55,30.711936836187675
26463,162565.51,100630.65,21469.0,21641,61934.860000000015,38.09840106920589
8921,162549.0,94897.6,8484.0,8288,67651.4,41.619081015570686
5382,162437.53,121181.28,12847.0,12837,41256.25,25.398225397788305
4829,162256.01,119855.81999999999,12599.0,12498,42400.19000000002,26.131660700888688
3038,161886.13,113965.92,15887.0,15984,47920.21000000001,29.601183251462004
3896,161690.34,129761.56999999999,49146.0,49339,31928.770000000004,19.746863046982277
26383,161330.26,105773.34,12974.0,13406,55556.92000000001,34.43676344413008
3837,161250.21,117630.0,162879.0,163375,43620.20999999999,27.051257793710775
